age,hp_kW,km,Gearing_Type,Gears,body_type,make_model,Fuel,Drive_chain,Weight_kg,Paint_Type,Upholstery_type,cons_comb,price
2.0,92.0,6630.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Part/Full Leather,4.9,33440.0
2.0,92.0,19700.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Cloth,4.9,34080.0
0.0,70.0,1200.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,34064.0
0.0,85.0,1.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1200.0,Metallic,Cloth,4.8,34064.0
1.0,70.0,6500.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Part/Full Leather,4.4,34056.0
2.0,92.0,9649.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1155.0,Metallic,Part/Full Leather,4.9,34040.0
0.0,85.0,1647.3626086956522,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.8,33920.0
1.0,92.0,28319.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.9,33920.0
1.0,66.0,20.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,33824.0
0.0,85.0,1647.3626086956522,Automatic,6.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,33760.0
1.0,66.0,18035.130066815145,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Uni/basic,Cloth,4.2,33598.4
2.0,92.0,8064.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1660.0,Uni/basic,Cloth,4.2,33598.4
1.0,66.0,18035.130066815145,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Uni/basic,Cloth,4.2,33598.4
1.0,71.0,15706.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Cloth,4.2,33592.0
1.0,70.0,5990.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,33584.0
2.0,70.0,13000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,33584.0
1.0,71.0,14070.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,33440.0
1.0,70.0,2658.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,33440.0
1.0,92.0,24350.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,33440.0
1.0,71.0,15108.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,33440.0
2.0,93.0,20350.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1115.0,Metallic,Part/Full Leather,4.9,33440.0
2.0,71.0,14270.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,33440.0
1.0,85.0,15000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,33440.0
1.0,70.0,1450.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,33424.0
1.0,70.0,9385.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,33424.0
1.0,141.0,8885.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1705.0,Metallic,Cloth,5.6,33416.0
1.0,66.0,6117.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,33406.4
1.0,85.0,9000.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,33344.0
1.0,66.0,30589.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Part/Full Leather,4.1,33376.0
1.0,85.0,6476.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Uni/basic,Cloth,4.0,33280.0
2.0,66.0,12000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1220.0,Uni/basic,Cloth,4.0,32800.0
1.0,70.0,11000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1090.0,Metallic,Cloth,4.4,32800.0
1.0,85.0,10600.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.7,32800.0
2.0,92.0,28500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Cloth,4.9,33280.0
2.0,92.0,7000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1155.0,Metallic,Cloth,4.9,32800.0
2.0,110.0,12345.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1230.0,Metallic,Cloth,4.7,32800.0
1.0,85.0,6476.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Uni/basic,Cloth,4.0,33280.0
1.0,70.0,8885.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,32784.0
2.0,92.0,29619.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,32784.0
2.0,141.0,45000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1280.0,Uni/basic,Cloth,5.6,32784.0
1.0,85.0,10600.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.7,32800.0
2.0,70.0,11570.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Cloth,4.2,32784.0
1.0,70.0,5110.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,32768.0
1.0,70.0,13000.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.5,32780.8
1.0,70.0,5000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,32768.0
1.0,70.0,4879.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,32766.4
2.0,92.0,12123.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,5.2,32731.2
2.0,92.0,12123.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,5.2,32731.2
1.0,66.0,15000.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,33248.0
2.0,71.0,24047.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1065.0,Metallic,Cloth,4.4,33200.0
1.0,66.0,2551.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1220.0,Metallic,Cloth,4.1,33168.0
2.0,141.0,2700.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1280.0,Metallic,Cloth,5.6,33120.0
1.0,70.0,13500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,33120.0
1.0,70.0,9990.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,33120.0
1.0,85.0,3254.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1275.0,Metallic,Cloth,3.0,33120.0
1.0,92.0,6050.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1215.0,Metallic,Cloth,5.1,33070.4
1.0,70.0,6200.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Part/Full Leather,4.4,33096.0
1.0,92.0,8101.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.9,33088.0
2.0,110.0,24900.0,Automatic,7.0,Station wagon,Audi A1,Benzine,front,1215.0,Metallic,Cloth,4.7,33040.0
1.0,66.0,3300.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,32912.0
1.0,85.0,1156.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1660.0,Metallic,Cloth,3.9,32880.0
1.0,85.0,5193.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1660.0,Metallic,Cloth,3.9,32880.0
1.0,60.0,3000.0,Automatic,8.0,Sedans,Audi A1,Benzine,front,1650.0,Metallic,Cloth,4.9,32800.0
1.0,85.0,12642.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.2,32800.0
1.0,85.0,12903.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Uni/basic,Cloth,4.0,32800.0
2.0,70.0,9394.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1625.0,Uni/basic,Cloth,4.2,32800.0
1.0,85.0,12842.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Uni/basic,Cloth,3.7,32800.0
0.0,110.0,1647.3626086956522,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Part/Full Leather,5.0,32931.200000000004
2.0,71.0,26208.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1065.0,Metallic,Cloth,4.4,31920.0
1.0,85.0,10771.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1660.0,Metallic,Cloth,3.9,31920.0
2.0,85.0,20294.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1200.0,Metallic,Cloth,3.7,31840.0
1.0,70.0,7650.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,31888.0
1.0,70.0,9140.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31840.0
1.0,85.0,11380.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,31840.0
1.0,85.0,14010.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.7,31840.0
2.0,85.0,20294.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1200.0,Metallic,Cloth,3.7,31840.0
1.0,85.0,26144.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1660.0,Metallic,Cloth,3.9,31840.0
2.0,92.0,16000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Cloth,4.9,31840.0
1.0,85.0,11100.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,31840.0
1.0,70.0,6460.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31840.0
1.0,70.0,9083.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31840.0
2.0,71.0,28815.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1065.0,Metallic,Cloth,4.4,31840.0
1.0,70.0,8400.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.6,31824.0
1.0,71.0,12688.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,31840.0
1.0,70.0,2949.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31824.0
1.0,70.0,14350.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,31824.0
1.0,70.0,12900.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.6,31824.0
2.0,70.0,9577.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Part/Full Leather,4.4,31824.0
2.0,92.0,10958.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.9,32720.0
1.0,70.0,7476.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,32710.4
1.0,92.0,2830.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.9,32705.600000000002
1.0,70.0,9564.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Part/Full Leather,4.4,32640.0
2.0,71.0,16280.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,32640.0
0.0,85.0,1647.3626086956522,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.8,32608.0
1.0,85.0,10.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1660.0,Metallic,Cloth,3.9,32560.0
2.0,92.0,48300.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Part/Full Leather,4.9,32464.0
1.0,92.0,7595.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Cloth,4.9,32144.0
1.0,66.0,26000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.8,32000.0
2.0,70.0,11000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Part/Full Leather,4.4,32000.0
1.0,92.0,17606.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,32000.0
0.0,85.0,1.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1200.0,Metallic,Cloth,4.8,32128.0
2.0,70.0,21500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,31998.4
2.0,85.0,35000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,31998.4
1.0,66.0,7890.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,31998.4
1.0,66.0,18035.130066815145,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Uni/basic,Cloth,4.2,31998.4
1.0,92.0,6448.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1565.0,Uni/basic,Cloth,4.2,31998.4
2.0,92.0,17000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Cloth,5.0,31984.0
2.0,66.0,18800.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1145.0,Metallic,Cloth,3.9,31984.0
1.0,70.0,7500.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,31984.0
1.0,70.0,12000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Cloth,4.4,31984.0
1.0,70.0,6722.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31984.0
2.0,70.0,1918.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,31984.0
1.0,70.0,6118.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31984.0
1.0,70.0,10057.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31984.0
2.0,92.0,5516.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1155.0,Metallic,Cloth,4.9,31984.0
1.0,70.0,13300.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,31984.0
1.0,71.0,16030.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,31984.0
1.0,71.0,18000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,31984.0
1.0,70.0,7500.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,31984.0
1.0,71.0,15000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,31984.0
1.0,92.0,7961.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.9,31984.0
1.0,70.0,16500.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,31980.800000000003
2.0,70.0,10.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,31968.0
1.0,70.0,6200.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,31968.0
1.0,66.0,15700.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,31968.0
2.0,85.0,18900.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.7,31520.0
1.0,85.0,10775.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,31963.2
0.0,85.0,1647.3626086956522,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.8,31984.0
1.0,85.0,15000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,31520.0
1.0,70.0,15781.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.5,31504.0
1.0,70.0,4500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31934.4
1.0,92.0,17740.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1215.0,Metallic,Cloth,5.2,31424.0
1.0,70.0,6256.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31360.0
1.0,66.0,7860.0,Automatic,7.0,Station wagon,Audi A1,Diesel,front,1195.0,Metallic,Cloth,4.1,31424.0
1.0,70.0,10870.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.3,31296.0
1.0,70.0,12984.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1610.0,Metallic,Cloth,4.5,31280.0
2.0,92.0,17000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Cloth,4.9,31200.0
1.0,85.0,13731.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Uni/basic,Cloth,4.0,31200.0
2.0,70.0,21000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Part/Full Leather,4.4,31200.0
1.0,70.0,8361.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Cloth,4.4,31200.0
1.0,92.0,9.0,Automatic,6.0,Sedans,Audi A1,Benzine,front,1180.0,Uni/basic,Cloth,5.2,31184.0
1.0,70.0,7693.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31120.0
1.0,70.0,14672.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.5,31118.4
1.0,70.0,8945.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1265.0,Metallic,Cloth,4.5,31118.4
1.0,70.0,9805.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,31118.4
1.0,70.0,12900.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31104.0
1.0,70.0,5601.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,31808.0
1.0,70.0,7979.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31804.800000000003
2.0,66.0,11837.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,31040.0
1.0,70.0,9800.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Part/Full Leather,4.4,31792.0
1.0,85.0,23150.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1250.0,Metallic,Cloth,4.0,31760.0
2.0,70.0,33306.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1140.0,Metallic,Part/Full Leather,4.4,31744.0
1.0,66.0,5995.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,4.0,31744.0
1.0,66.0,5995.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,4.0,31744.0
0.0,85.0,1647.3626086956522,Automatic,7.0,Compact,Audi A1,Benzine,front,1200.0,Metallic,Cloth,4.0,31740.800000000003
1.0,70.0,11218.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,31680.0
1.0,66.0,7422.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.1,31680.0
1.0,70.0,8081.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31648.0
1.0,70.0,5000.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,31632.0
1.0,70.0,7370.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,31646.4
2.0,85.0,24400.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.7,31520.0
1.0,66.0,8300.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,31632.0
2.0,85.0,18900.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.7,31520.0
1.0,70.0,8820.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,31024.0
0.0,85.0,10.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1200.0,Metallic,Cloth,4.9,31020.800000000003
0.0,85.0,10.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1200.0,Metallic,Cloth,4.9,31020.800000000003
2.0,85.0,24400.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.7,31520.0
2.0,70.0,8176.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Part/Full Leather,4.4,31003.2
1.0,70.0,7200.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Uni/basic,Cloth,4.4,30960.0
0.0,85.0,1647.3626086956522,Automatic,7.0,Compact,Audi A1,Benzine,front,1200.0,Metallic,Cloth,4.0,30742.4
1.0,70.0,11400.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,30704.0
1.0,71.0,16711.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Cloth,4.2,30560.0
1.0,70.0,8263.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.6,30766.4
1.0,85.0,13186.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,30720.0
1.0,70.0,3360.0,Automatic,5.0,Sedans,Audi A1,Benzine,front,1110.0,Metallic,Part/Full Leather,4.2,30880.0
1.0,85.0,13400.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.8,30560.0
1.0,85.0,12100.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,30400.0
1.0,71.0,3038.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,30384.0
2.0,70.0,6900.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1065.0,Metallic,Cloth,4.5,30400.0
1.0,70.0,8329.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,30368.0
2.0,70.0,24778.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,30368.0
2.0,66.0,10900.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1220.0,Metallic,Cloth,4.0,30400.0
2.0,92.0,5700.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.9,30384.0
1.0,70.0,15650.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,30368.0
2.0,70.0,2900.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,30352.0
2.0,71.0,22224.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1065.0,Metallic,Cloth,4.4,30320.0
1.0,70.0,2792.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,30352.0
2.0,92.0,18950.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Cloth,4.9,30320.0
1.0,70.0,11100.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,30256.0
2.0,66.0,19710.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,30240.0
1.0,60.0,10057.0,Manual,5.0,Sedans,Audi A1,Benzine,front,1110.0,Metallic,Cloth,4.2,24480.0
2.0,70.0,12637.0,Manual,5.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,23920.0
2.0,85.0,25844.0,Manual,5.0,Compact,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.7,24720.0
2.0,85.0,21169.0,Manual,5.0,Compact,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.7,24720.0
2.0,85.0,33217.0,Manual,5.0,Compact,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.7,24720.0
2.0,66.0,21258.0,Manual,5.0,Compact,Audi A1,Diesel,front,1195.0,Metallic,Cloth,3.7,24464.0
2.0,70.0,27800.0,Manual,5.0,Compact,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,24720.0
2.0,66.0,13229.0,Manual,5.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.7,24300.800000000003
2.0,70.0,22000.0,Manual,5.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,24000.0
2.0,85.0,25483.0,Manual,5.0,Compact,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.7,24720.0
2.0,66.0,25630.0,Manual,5.0,Compact,Audi A1,Diesel,front,1195.0,Metallic,Cloth,3.7,24464.0
1.0,60.0,14560.0,Manual,5.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.2,25278.4
1.0,66.0,21937.0,Manual,5.0,Compact,Audi A1,Diesel,front,1195.0,Metallic,Cloth,4.1,25184.0
1.0,85.0,22627.0,Manual,5.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.5,25086.4
1.0,60.0,14560.0,Manual,5.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,25278.4
1.0,85.0,20050.0,Manual,5.0,Sedans,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.7,25104.0
1.0,70.0,16209.0,Manual,5.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.3,25104.0
2.0,60.0,12119.0,Manual,5.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,25104.0
2.0,66.0,54846.0,Manual,5.0,Sedans,Audi A1,Diesel,front,1205.0,Uni/basic,Cloth,3.7,25424.0
1.0,66.0,5700.0,Manual,5.0,Sedans,Audi A1,Diesel,front,1640.0,Uni/basic,Cloth,3.7,25440.0
2.0,85.0,15200.0,Manual,5.0,Sedans,Audi A1,Diesel,front,1695.0,Metallic,Cloth,3.7,25440.0
2.0,70.0,13000.0,Manual,5.0,Sedans,Audi A1,Benzine,front,1135.0,Uni/basic,Cloth,4.2,25440.0
2.0,92.0,17768.0,Manual,5.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,5.1,25360.0
2.0,92.0,17768.0,Manual,5.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,5.1,25360.0
1.0,66.0,1100.0,Manual,5.0,Sedans,Audi A1,Diesel,front,1640.0,Metallic,Cloth,3.7,25440.0
2.0,60.0,7182.0,Manual,5.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,25440.0
